Frame,X,Y,Visibility,L,Theta
5886,0,0,0,-inf,-inf
5887,0,0,0,-inf,-inf
5888,0,0,0,-inf,-inf
5889,0,0,0,-inf,-inf
5890,0,0,0,-inf,-inf
5891,0,0,0,-inf,-inf
5892,60,446,1,4.608743965625763,-11.318661707351199
5893,74,441,1,5.09507255256176,-20.84586405800132
5894,94,453,1,9.405901938676834,62.416285629852545
5895,107,436,1,3.6043219566345215,35.18614619932324
5896,126,438,1,3.037574525922537,-6.595305356103425
5897,177,459,1,6.7892783880233765,39.35363293508472
5898,193,455,1,8.488583505153656,27.085504643265523
5899,228,460,1,6.5347049459815025,2.2852645518565944
5900,248,458,1,8.495014160871506,-1.9624554801493521
5901,0,0,0,-inf,-inf
5902,0,0,0,-inf,-inf
5903,0,0,0,-inf,-inf
5904,0,0,0,-inf,-inf
5905,0,0,0,-inf,-inf
5906,174,437,1,1.0,0.0
5907,185,440,1,2.5471612364053726,-13.769411674727875
5908,202,441,1,1.791333168745041,-27.231161104052244
5909,226,466,1,3.70622581243515,9.92945970835432
5910,227,443,1,0.5,90.0
5911,0,0,0,-inf,-inf
5912,0,0,0,-inf,-inf
5913,0,0,0,-inf,-inf
5914,0,0,0,-inf,-inf
5915,363,465,1,2.3445070534944534,-16.5556709802026
5916,0,0,0,-inf,-inf
5917,0,0,0,-inf,-inf
5918,0,0,0,-inf,-inf
5919,397,340,1,3.0342351496219635,13.390766470604389
5920,405,367,1,0.0,0.0
5921,416,401,1,4.103999674320221,70.44583732389005
5922,425,432,1,3.3409448862075806,68.51150248075602
5923,435,463,1,3.586645506322384,83.88168426843505
5924,439,453,1,3.5231366008520126,-77.07040796875735
5925,442,433,1,3.582207404077053,-84.28288014672755
5926,445,414,1,3.5273615047335625,-77.97346455014247
5927,447,398,1,3.2664416804909706,-76.56303984408505
5928,451,382,1,3.150555208325386,-76.50003729830927
5929,453,369,1,3.1351883113384247,-63.02730908300888
5930,456,358,1,3.1998312771320343,-53.22430406354578
5931,455,443,1,1.7374796867370605,71.77777912190565
5932,0,0,0,-inf,-inf
5933,0,0,0,-inf,-inf
5934,378,454,1,2.4107076227664948,15.359452132437296
5935,386,448,1,1.5,90.0
5936,408,475,1,2.058310255408287,10.82221757003304
5937,0,0,0,-inf,-inf
5938,0,0,0,-inf,-inf
5939,465,484,1,3.000476971268654,18.869824614643075
5940,457,466,1,1.5,90.0
5941,0,0,0,-inf,-inf
5942,0,0,0,-inf,-inf
5943,0,0,0,-inf,-inf
5944,542,357,1,1.0,0.0
5945,543,357,1,1.5,0.0
5946,0,0,0,-inf,-inf
5947,0,0,0,-inf,-inf
5948,0,0,0,-inf,-inf
5949,0,0,0,-inf,-inf
5950,0,0,0,-inf,-inf
5951,0,0,0,-inf,-inf
5952,538,459,1,2.90962490439415,55.40566087769425
5953,559,463,1,0.5,90.0
5954,568,471,1,2.6062000691890717,36.35377530017954
5955,0,0,0,-inf,-inf
5956,641,490,1,0.5,0.0
5957,665,486,1,4.066281817853451,-4.512863707405918
5958,681,482,1,2.8936212360858917,-66.05607818247299
5959,687,479,1,2.7424442768096924,-30.83627889963075
5960,697,479,1,4.716898888349533,-31.64768675477401
5961,0,0,0,-inf,-inf
5962,0,0,0,-inf,-inf
5963,977,475,1,0.0,0.0
5964,0,0,0,-inf,-inf
5965,385,645,1,0.0,0.0
5966,0,0,0,-inf,-inf
5967,0,0,0,-inf,-inf
5968,0,0,0,-inf,-inf
5969,0,0,0,-inf,-inf
5970,0,0,0,-inf,-inf
5971,0,0,0,-inf,-inf
5972,0,0,0,-inf,-inf
5973,0,0,0,-inf,-inf
5974,0,0,0,-inf,-inf
5975,0,0,0,-inf,-inf
5976,704,494,1,0.7071067690849304,-44.99999999937468
5977,685,483,1,1.4729346334934235,-79.09929525702535
5978,703,467,1,1.5,0.0
5979,707,473,1,4.079427942633629,-5.689053833938692
5980,721,474,1,3.5,0.0
5981,734,478,1,4.03061967343092,6.2139646164934295
5982,743,480,1,3.1915606558322906,-43.189815032414224
5983,769,489,1,3.8077949583530426,22.801545597190266
5984,786,494,1,3.20088592171669,37.48215268838243
5985,828,491,1,4.064047962427139,4.327042915343391
5986,842,486,1,3.353900447487831,-27.1931363195426
5987,853,480,1,3.6325550377368927,-19.624001100924964
5988,0,0,0,-inf,-inf
5989,0,0,0,-inf,-inf
5990,0,0,0,-inf,-inf
5991,777,493,1,3.152912050485611,-41.33904585617826
5992,790,482,1,3.639844983816147,-15.329750178516795
5993,800,477,1,3.155152313411236,-6.731901256009767
5994,0,0,0,-inf,-inf
5995,384,642,1,2.2071948647499084,-35.782525588538995
5996,0,0,0,-inf,-inf
5997,830,481,1,2.1387541741132736,-9.599423641926004
5998,843,486,1,2.6542710661888123,77.87539779488932
5999,853,491,1,2.4825080037117004,-43.65163941821114
6000,0,0,0,-inf,-inf
6001,0,0,0,-inf,-inf
6002,911,496,1,4.4312034249305725,-18.807096869230143
6003,916,493,1,3.1322415322065353,-10.53172422552998
6004,927,489,1,2.2360678911209106,63.434948824446614
6005,939,488,1,3.8723450005054474,-32.376601684550536
6006,0,0,0,-inf,-inf
6007,385,641,1,3.161905527114868,-17.5560055922111
6008,0,0,0,-inf,-inf
6009,0,0,0,-inf,-inf
6010,0,0,0,-inf,-inf
6011,0,0,0,-inf,-inf
6012,855,479,1,2.092318207025528,54.48520390369956
6013,856,477,1,1.994349718093872,-85.69217590809608
6014,0,0,0,-inf,-inf
6015,873,468,1,2.909295380115509,55.30484646920861
6016,882,469,1,2.543271366506815,87.36880229997342
6017,894,472,1,3.3540675938129425,26.305515691782514
6018,905,477,1,2.8840060383081436,22.53774423290322
6019,936,491,1,0.5,0.0
6020,927,485,1,1.4939390122890472,84.84757676611726
6021,0,0,0,-inf,-inf
6022,0,0,0,-inf,-inf
6023,0,0,0,-inf,-inf
6024,0,0,0,-inf,-inf
6025,384,642,1,2.6925801038742065,-21.725921150513695
6026,0,0,0,-inf,-inf
6027,915,489,1,2.5153354704380035,-20.70164146099616
6028,925,481,1,2.636432468891144,-33.5229567311382
6029,938,475,1,2.765263795852661,-12.491578503591358
6030,949,472,1,2.5153354704380035,20.701641461814468
6031,955,472,1,2.532331306487322,-4.654970086878552
6032,971,474,1,2.629714161157608,-9.395812111977019
6033,984,481,1,2.4748736917972565,45.000000001211056
6034,991,490,1,0.5,0.0
6035,1007,489,1,1.8017073273658752,31.717474411553646
6036,0,0,0,-inf,-inf
6037,384,642,1,2.6925801038742065,-21.725921150513695
6038,0,0,0,-inf,-inf
6039,0,0,0,-inf,-inf
6040,383,642,1,4.26931594312191,-18.524295510075348
6041,0,0,0,-inf,-inf
6042,954,278,1,2.674103796482086,74.91496295901881
6043,954,277,1,2.0398308113217354,87.61817915265745
6044,957,278,1,2.5153354704380035,-69.2983585385947
6045,0,0,0,-inf,-inf
6046,385,642,1,2.681100994348526,-27.094418038712195
6047,0,0,0,-inf,-inf
6048,0,0,0,-inf,-inf
6049,360,655,1,0.0,0.0
6050,0,0,0,-inf,-inf
6051,0,0,0,-inf,-inf
6052,385,641,1,3.161905527114868,-17.5560055922111
6053,0,0,0,-inf,-inf
6054,1036,466,1,3.194964677095413,34.98088555595474
6055,1041,470,1,3.534446358680725,46.42106894171543
6056,1048,473,1,4.2613145262002945,24.609734962164442
6057,1213,390,1,6.208147615194321,20.886964569898574
6058,0,0,0,-inf,-inf
6059,0,0,0,-inf,-inf
6060,0,0,0,-inf,-inf
6061,0,0,0,-inf,-inf
6062,0,0,0,-inf,-inf
6063,0,0,0,-inf,-inf
6064,0,0,0,-inf,-inf
6065,0,0,0,-inf,-inf
6066,0,0,0,-inf,-inf
6067,0,0,0,-inf,-inf
6068,0,0,0,-inf,-inf
6069,618,362,1,3.2231591641902924,-10.502551956801883
6070,633,356,1,3.8002195209264755,-19.562113164835907
6071,673,338,1,4.7426465302705765,-17.40269026795002
6072,685,333,1,3.988270550966263,-21.382557007295034
6073,708,327,1,2.877847522497177,-21.748478539102038
6074,719,324,1,2.8284270763397217,-44.99999999979242
6075,751,315,1,3.587081804871559,-6.158604923680132
6076,770,312,1,3.2170276790857315,-10.128231087212557
6077,780,311,1,3.7246619760990143,-11.197630326520686
6078,806,310,1,3.736706607043743,12.102942522315661
6079,815,311,1,3.515331296250224,2.002086470291678
6080,839,313,1,3.0,0.0
6081,846,315,1,3.1278167068958282,9.9685828878077
6082,866,321,1,2.5925203785300255,6.132386863289859
6083,874,323,1,2.877847522497177,68.25152146042008
6084,891,308,1,2.1213204860687256,44.999999998775095
6085,897,304,1,2.5326081216335297,-72.08903949957549
6086,905,300,1,2.852209150791168,19.005755134652684
6087,912,298,1,4.998993277549744,1.149858152880526
6088,922,296,1,3.028355081565678,-1.104442537251456
6089,929,291,1,3.0018448904156685,0.2137862534938259
6090,925,286,1,3.2157165482640266,10.049273619845279
6091,892,293,1,3.4999778866767883,-0.20441572366191083
6092,876,295,1,3.626681871712208,-5.451879753814835
6093,849,300,1,5.378421604633331,-24.669033940201096
6094,822,307,1,5.024850748479366,-6.048750022005301
6095,795,315,1,4.107666149735451,-9.076352943325578
6096,779,321,1,4.271872237324715,-21.00295048993339
6097,736,339,1,3.7969964742660522,-18.864277224786562
6098,690,354,1,6.146254934370518,-7.647878491177465
6099,672,352,1,5.069939814507961,5.187922460025526
6100,620,350,1,4.551892265677452,3.4397849520999464
6101,602,350,1,4.5216535199433565,1.3079421214507043
6102,567,352,1,4.007204303983599,-0.8795727083916759
6103,0,0,0,-inf,-inf
6104,550,349,1,4.809504956007004,-11.559882772059387
6105,568,346,1,4.115302011370659,-10.510647772673217
6106,600,341,1,5.003440208733082,-11.012422966946804
6107,615,338,1,5.202422432601452,-11.975540009091173
6108,656,336,1,4.115302011370659,-10.510647772673217
6109,690,337,1,3.538936208933592,2.408778333633018
6110,701,338,1,3.505419932305813,0.6466234631926242
6111,730,344,1,2.828427314758301,-44.99999999922627
6112,734,344,1,2.914320021867752,-29.350199333196407
6113,739,343,1,3.130901664495468,-10.357087421878408
6114,741,343,1,3.5355044677853584,-8.365263878887605
6115,748,344,1,2.9065441489219666,35.4497773144423
6116,754,344,1,3.0331044755876064,-2.0020864703546937
6117,755,344,1,2.765263795852661,12.491578503622247
6118,761,345,1,2.6414691358804703,-10.619655275628556
6119,764,347,1,2.600788176059723,-53.19477016695101
6120,764,347,1,2.433122396469116,13.282525588060487
6121,769,347,1,2.474873900413513,45.00000000021837
6122,776,349,1,2.914320021867752,29.350199332066598
6123,776,349,1,2.1198708415031433,-47.11819739951009
6124,783,348,1,1.767766922712326,45.000000001003606
6125,788,350,1,2.5114709082990885,1.4001395840048214
6126,789,349,1,2.0,0.0
6127,796,350,1,2.061552919447422,75.96375653207353
6128,799,350,1,2.5153354704380035,-69.29835853916101
6129,802,350,1,2.420233517885208,-22.357474361527707
6130,806,351,1,2.530081409960985,85.76797716749755
6131,812,350,1,2.643728584051132,-79.12961047243924
6132,814,351,1,2.5,90.0
6133,819,351,1,2.5,90.0
6134,824,350,1,2.8284270763397217,44.999999990661856
6135,0,0,0,-inf,-inf
6136,0,0,0,-inf,-inf
6137,840,351,1,1.5,90.0
6138,845,351,1,0.5,90.0
6139,844,354,1,2.0966435372829437,-53.747878939105036
6140,852,357,1,0.0,0.0
6141,0,0,0,-inf,-inf
6142,0,0,0,-inf,-inf
6143,0,0,0,-inf,-inf
6144,866,383,1,2.698938988149166,8.742213661953384
6145,871,393,1,2.914320021867752,29.350199332913956
6146,875,402,1,2.7229068279266357,29.300271257295822
6147,880,413,1,2.9047282338142395,54.115039008865885
6148,884,426,1,2.6648531556129456,59.96866640452791
6149,890,435,1,2.6923431158065796,21.037511025962004
6150,892,430,1,3.0,90.0
6151,896,422,1,2.5,5.83634328530519e-09
6152,901,413,1,2.881548434495926,-39.713238290311544
6153,902,411,1,2.664202243089676,59.872440648899904
6154,906,406,1,2.636432468891144,33.522956730102585
6155,909,404,1,3.0368667729198933,6.34019174603027
6156,914,403,1,2.5,90.0
6157,917,404,1,2.677588939666748,74.24786664107022
6158,921,405,1,2.5,0.0
6159,924,407,1,2.0,90.0
6160,928,411,1,2.658227890729904,59.03624346792648
6161,932,415,1,2.643728584051132,79.1296104733219
6162,738,267,1,2.6906040012836456,-19.604883996080236
6163,737,269,1,2.0,0.0
6164,736,279,1,2.052541308104992,8.67701231813066
6165,736,277,1,0.5,0.0
6166,737,277,1,0.0,0.0
6167,0,0,0,-inf,-inf
6168,0,0,0,-inf,-inf
6169,0,0,0,-inf,-inf
6170,0,0,0,-inf,-inf
6171,0,0,0,-inf,-inf
6172,0,0,0,-inf,-inf
6173,0,0,0,-inf,-inf
6174,0,0,0,-inf,-inf
6175,0,0,0,-inf,-inf
6176,0,0,0,-inf,-inf
6177,742,298,1,2.5,90.0
6178,744,297,1,1.8024832606315613,34.721977390051634
6179,746,297,1,0.5,0.0
6180,0,0,0,-inf,-inf
6181,0,0,0,-inf,-inf
6182,0,0,0,-inf,-inf
6183,0,0,0,-inf,-inf
6184,0,0,0,-inf,-inf
6185,0,0,0,-inf,-inf
6186,0,0,0,-inf,-inf
6187,0,0,0,-inf,-inf
6188,0,0,0,-inf,-inf
6189,0,0,0,-inf,-inf
6190,0,0,0,-inf,-inf
6191,0,0,0,-inf,-inf
6192,757,320,1,0.0,0.0
6193,0,0,0,-inf,-inf
6194,0,0,0,-inf,-inf
6195,769,306,1,3.5481143593788147,-23.44945595028702
6196,767,295,1,0.0,0.0
6197,771,283,1,2.111323893070221,50.56459464460627
6198,771,287,1,0.5,0.0
6199,0,0,0,-inf,-inf
6200,767,265,1,0.0,0.0
6201,0,0,0,-inf,-inf
6202,0,0,0,-inf,-inf
6203,0,0,0,-inf,-inf
6204,775,262,1,1.4142136573791504,0.0
6205,0,0,0,-inf,-inf
6206,0,0,0,-inf,-inf
6207,779,262,1,2.021712614223361,-1.272402190028592
6208,779,266,1,2.0344256684184074,-4.73116110393394
6209,777,272,1,0.0,0.0
6210,783,274,1,2.5,0.0
6211,783,278,1,2.5,0.0
6212,785,283,1,2.614849090576172,-81.99948857256305
6213,772,295,1,2.9095287024974823,55.376005604785426
6214,778,299,1,1.4939390122890472,5.152423234349666
6215,703,304,1,2.5661740824580193,-4.175376266140013
6216,0,0,0,-inf,-inf
6217,0,0,0,-inf,-inf
6218,0,0,0,-inf,-inf
6219,771,321,1,2.059093326330185,-31.08795180787337
6220,762,313,1,1.1135163307189941,-31.717474411461005
6221,0,0,0,-inf,-inf
6222,754,314,1,2.234263241291046,-65.73719240127905
6223,750,314,1,1.5,-89.9999999990736
6224,744,317,1,2.204613536596298,73.05652026799719
6225,0,0,0,-inf,-inf
6226,0,0,0,-inf,-inf
6227,0,0,0,-inf,-inf
6228,728,338,1,2.636432468891144,-56.47704326886179
6229,721,350,1,2.8284270763397217,44.99999999979242
6230,718,352,1,3.0403998121619225,-8.006620835272834
6231,711,347,1,2.5,0.0
6232,707,345,1,3.0,0.0
6233,702,343,1,2.68971911072731,24.443954781502196
6234,696,342,1,2.5,0.0
6235,690,342,1,3.0328098125755787,5.159709065654284
6236,683,345,1,2.914320021867752,-29.35019933178414
6237,0,0,0,-inf,-inf
6238,707,335,1,2.9086097329854965,-62.96931070920629
6239,717,331,1,2.4766184985637665,-29.027623611651762
6240,746,322,1,2.765263795852661,-12.491578503622247
6241,755,321,1,2.9153226613998413,-31.55108002053527
6242,771,317,1,3.5227691400796175,3.2599008758484875
6243,789,316,1,3.945951923727989,-18.924228553373442
6244,803,316,1,3.0914279744029045,-6.283721376857236
6245,818,318,1,3.3530257791280746,25.11341648228602
6246,0,0,0,-inf,-inf
6247,0,0,0,-inf,-inf
6248,0,0,0,-inf,-inf
6249,863,323,1,3.7933654487133026,-61.79600718847673
6250,867,319,1,3.294320672750473,-52.60120435458808
6251,878,308,1,2.9065441489219666,-35.44977731436601
6252,884,301,1,2.636432468891144,56.47704326607988
6253,887,300,1,3.1392619758844376,-11.517994518346205
6254,897,295,1,3.036568522453308,-6.238583321047989
6255,901,294,1,2.6207325905561447,8.535510645275732
6256,908,293,1,1.5811388790607452,71.56505117738371
6257,913,293,1,2.546624042093754,-75.96375652247227
6258,915,306,1,2.4880997836589813,84.40731168596386
6259,916,300,1,1.5808266401290894,72.70385565624503
6260,890,290,1,0.7071067690849304,-44.99999999937468
6261,819,371,1,4.009990692138672,-23.87475255175146
6262,836,370,1,3.8016344904899597,-19.914895745614754
6263,785,305,1,4.72932281345129,-14.017129122735307
6264,748,313,1,4.8865534365177155,-16.85172610050153
6265,728,318,1,5.096604138612747,-13.07363637503124
6266,674,335,1,6.040674075484276,-25.404219337813704
6267,633,350,1,4.741875573992729,-16.974411995778624
6268,616,356,1,3.7442415207624435,-12.70836860551684
6269,0,0,0,-inf,-inf
6270,0,0,0,-inf,-inf
6271,545,344,1,6.475034311413765,-17.596530366103234
6272,576,332,1,4.184619314968586,-8.947502290719004
6273,591,328,1,4.103999674320221,-19.554162676189783
6274,620,321,1,4.251926824450493,-14.999340769764256
6275,634,317,1,3.587081804871559,-6.158604923680132
6276,647,315,1,4.015434814617038,-0.9134985482178756
6277,683,312,1,4.094095975160599,-7.235530591942869
6278,715,313,1,4.515579894185066,2.1482342508917447
6279,725,314,1,3.5316844852641225,-1.2417434048227964
6280,753,319,1,3.6185115575790405,22.182056453680502
6281,769,324,1,4.204909585416317,10.388220872845395
6282,779,325,1,2.698938988149166,8.742213661953384
6283,798,316,1,3.3185500502586365,-55.08532670602228
6284,804,311,1,3.123614937067032,-27.40360117386324
6285,821,300,1,2.915339767932892,-30.410259613248
6286,828,297,1,2.5153354704380035,-20.70164146053212
6287,837,292,1,3.6793032214045525,8.266607546123485
6288,0,0,0,-inf,-inf
6289,0,0,0,-inf,-inf
6290,966,357,1,0.5,0.0
6291,838,292,1,2.765263795852661,-12.491578503122785
6292,821,300,1,3.2881640195846558,-15.18532685310735
6293,810,307,1,3.157874196767807,-15.410967792438045
6294,798,316,1,2.877803713083267,-40.184415103918056
6295,786,326,1,2.688205510377884,-18.53402709853872
6296,0,0,0,-inf,-inf
6297,944,362,1,2.7177525982260704,-9.741217131281541
6298,933,362,1,2.0,90.0
6299,926,361,1,2.548554204404354,80.2587828682782
6300,920,361,1,3.1259677708148956,27.125900871102537
6301,912,360,1,2.90962490439415,55.40566087742362
6302,907,359,1,2.4917164146900177,66.4672450402123
6303,0,0,0,-inf,-inf
6304,0,0,0,-inf,-inf
6305,0,0,0,-inf,-inf
6306,0,0,0,-inf,-inf
6307,0,0,0,-inf,-inf
6308,0,0,0,-inf,-inf
6309,805,342,1,2.643728584051132,10.870389527956743
6310,0,0,0,-inf,-inf
6311,0,0,0,-inf,-inf
6312,0,0,0,-inf,-inf
6313,0,0,0,-inf,-inf
6314,0,0,0,-inf,-inf
6315,910,362,1,2.188447594642639,14.719244837372951
6316,916,360,1,2.492305487394333,-32.37341830281746
6317,925,357,1,2.4854911118745804,24.176881065498712
6318,930,361,1,4.555199541151524,-3.703818380622321
6319,0,0,0,-inf,-inf
6320,0,0,0,-inf,-inf
6321,653,357,1,0.5,0.0
6322,660,366,1,1.1135163307189941,-31.717474411461005
6323,666,370,1,2.4940504133701324,3.9535813514942713
6324,0,0,0,-inf,-inf
6325,0,0,0,-inf,-inf
6326,676,380,1,0.5,0.0
6327,862,276,1,0.5,90.0
6328,862,276,1,1.0,0.0
6329,860,290,1,0.0,0.0
6330,0,0,0,-inf,-inf
6331,0,0,0,-inf,-inf
6332,856,285,1,1.1067972034215927,71.56505117730727
6333,861,277,1,1.5,0.0
6334,856,277,1,0.5,0.0
6335,0,0,0,-inf,-inf
6336,0,0,0,-inf,-inf
6337,0,0,0,-inf,-inf
6338,0,0,0,-inf,-inf
6339,0,0,0,-inf,-inf
6340,0,0,0,-inf,-inf
6341,0,0,0,-inf,-inf
6342,0,0,0,-inf,-inf
6343,0,0,0,-inf,-inf
6344,0,0,0,-inf,-inf
6345,0,0,0,-inf,-inf
6346,0,0,0,-inf,-inf
6347,0,0,0,-inf,-inf
6348,0,0,0,-inf,-inf
6349,0,0,0,-inf,-inf
6350,0,0,0,-inf,-inf
6351,0,0,0,-inf,-inf
6352,676,363,1,0.5,0.0
6353,0,0,0,-inf,-inf
6354,677,347,1,0.0,0.0
6355,0,0,0,-inf,-inf
6356,0,0,0,-inf,-inf
6357,675,316,1,2.9065441489219666,35.44977731447168
6358,672,309,1,3.194885939359665,34.959011257753886
6359,668,303,1,2.8284270763397217,44.99999999979242
6360,667,301,1,3.0397999435663223,11.30993247317768
6361,663,297,1,2.68971911072731,65.5560452188442
6362,659,294,1,2.765263795852661,-12.491578503498689
6363,656,294,1,2.914320021867752,29.350199332490273
6364,652,296,1,2.614849090576172,-81.9994885727385
6365,650,298,1,2.5,90.0
6366,649,301,1,2.909295380115509,-34.6951535307001
6367,646,308,1,2.877803713083267,-49.81558489622439
6368,643,314,1,3.0,90.0
6369,642,323,1,2.5,90.0
6370,641,329,1,2.687065601348877,64.53032919013671
6371,640,338,1,2.877847522497177,68.25152146043435
6372,0,0,0,-inf,-inf
6373,660,350,1,3.1882456988096237,8.471604193922419
6374,668,350,1,3.12249892950058,-9.337506766884175
6375,680,351,1,3.299191564321518,16.183319032294136
6376,698,354,1,3.699299469590187,9.482725069745676
6377,709,357,1,3.5718691498041153,4.838026182151614
6378,712,358,1,2.877847522497177,-68.2515214604863
6379,719,351,1,2.636432468891144,33.522956730102585
6380,729,339,1,2.8284270763397217,-44.99999999979242
6381,731,336,1,2.8284270763397217,0.0
6382,736,330,1,2.6207325905561447,8.535510645275732
6383,744,325,1,2.5422065258026123,-15.647766197092361
6384,746,322,1,1.7888544499874115,26.56505117707799
6385,747,322,1,1.0,90.0
6386,760,322,1,0.0,0.0
6387,873,371,1,2.830638825893402,17.107851065934092
6388,860,369,1,1.0,90.0
6389,856,378,1,1.5,0.0
6390,0,0,0,-inf,-inf
6391,0,0,0,-inf,-inf
6392,0,0,0,-inf,-inf
6393,830,375,1,3.0446696057915688,-2.759820277353583
6394,816,382,1,1.1067972034215927,-71.56505117657773
6395,0,0,0,-inf,-inf
6396,0,0,0,-inf,-inf
6397,0,0,0,-inf,-inf
6398,0,0,0,-inf,-inf
6399,751,303,1,2.5,0.0
6400,745,303,1,2.643728584051132,79.12961047288057
6401,741,304,1,2.5,2.9181716425039675e-09
6402,735,305,1,2.549988627433777,-3.071359075480368
6403,725,308,1,2.9153226613998413,-31.55108002053527
6404,718,313,1,2.914320021867752,-29.35019933158191
6405,716,314,1,2.5,0.0
6406,709,321,1,2.5,90.0
6407,701,329,1,2.9154761135578156,-30.963756532408905
6408,694,338,1,2.8284270763397217,-44.99999999979242
6409,690,343,1,2.8284270763397217,-44.99999999979242
6410,685,352,1,2.8062776774168015,-74.76722754099022
6411,675,358,1,2.6000442504882812,-4.065051176435992
6412,670,356,1,2.5,90.0
6413,664,354,1,2.549434907734394,-78.25071716114579
6414,0,0,0,-inf,-inf
6415,0,0,0,-inf,-inf
6416,0,0,0,-inf,-inf
6417,677,334,1,3.550481140613556,-43.71691958863723
6418,688,327,1,3.797124668955803,-62.4927675536593
6419,700,320,1,3.161456048488617,-19.741010946944954
6420,711,316,1,3.123614937067032,-27.40360117386324
6421,721,314,1,2.6192563101649284,-4.91196586164458
6422,731,312,1,2.765263795852661,-12.491578503387961
6423,736,312,1,2.5,0.0
6424,746,312,1,2.5,0.0
6425,757,313,1,3.130901664495468,10.357087421854454
6426,762,314,1,2.7177525982260704,9.741217131314926
6427,770,317,1,2.474873900413513,45.000000001091834
6428,778,321,1,2.636432468891144,33.52295673212364
6429,817,302,1,3.7152206897735596,-10.532563771064218
6430,791,317,1,1.4939390122890472,-5.1524232347165215
6431,796,313,1,2.7804969176650047,-13.461014804073434
6432,864,286,1,1.984891414642334,-60.28961343584614
6433,810,305,1,0.0,0.0
6434,805,300,1,2.2182637453079224,-19.329904127045044
6435,796,299,1,2.8840060383081436,-22.537744233931562
6436,788,298,1,3.1344893723726273,-10.833636227482168
6437,778,299,1,3.7198328599333763,-10.853074327053944
6438,760,301,1,3.0122894644737244,-17.39342668803763
6439,750,303,1,2.877803713083267,-40.1844151033483
6440,744,305,1,2.636432468891144,-33.52295672934172
6441,733,309,1,2.893529087305069,-23.929164342446352
6442,718,316,1,2.881548434495926,-50.28676170918088
6443,712,320,1,2.8653596341609955,-41.602650785590214
6444,702,326,1,3.160614162683487,-20.2935289502406
6445,685,337,1,3.3514918237924576,-24.304549265765115
6446,676,347,1,2.884876072406769,-39.272261972901674
6447,666,357,1,2.765263795852661,12.491578503653136
6448,659,356,1,3.084441661834717,31.17359249138943
6449,651,352,1,2.614849090576172,8.000511426254972
6450,496,351,1,2.1025505661964417,-52.6275593515058
6451,0,0,0,-inf,-inf
6452,0,0,0,-inf,-inf
6453,0,0,0,-inf,-inf
6454,0,0,0,-inf,-inf
6455,635,332,1,2.6434016078710556,79.1662555318328
6456,652,322,1,3.0404398292303085,-8.036787082059197
6457,658,320,1,2.877847522497177,-21.748478538837116
6458,666,317,1,2.877847522497177,-21.74847853938124
6459,676,314,1,3.162277489900589,-18.462376186375067
6460,688,312,1,2.606141820549965,-7.244101614255039
6461,693,312,1,2.7177525982260704,-9.741217131314926
6462,700,313,1,3.0473152101039886,-2.9382087292328976
6463,708,314,1,2.5,0.0
6464,717,317,1,3.027741864323616,14.890635558476053
6465,724,321,1,2.490090996026993,41.972904052425854
6466,0,0,0,-inf,-inf
6467,797,300,1,0.0,0.0
6468,736,317,1,2.5,0.0
6469,740,310,1,2.549988627433777,-3.071359075480368
6470,745,303,1,3.0397999435663223,-11.309932474576604
6471,0,0,0,-inf,-inf
6472,0,0,0,-inf,-inf
6473,0,0,0,-inf,-inf
6474,744,299,1,2.8284270763397217,44.99999999952103
6475,741,301,1,2.636432468891144,33.522956729722154
6476,737,303,1,2.614849090576172,-81.99948857321871
6477,734,307,1,2.6912843883037567,23.580539744233597
6478,732,309,1,2.0,90.0
6479,730,314,1,2.633193239569664,-80.2547347458461
6480,728,320,1,2.636432468891144,56.47704326810093
6481,726,330,1,0.5,0.0
6482,723,338,1,2.8284270763397217,-44.99999999906619
6483,722,343,1,2.8935294300317764,-66.0708356571351
6484,721,348,1,2.881548434495926,50.286761709145104
6485,719,357,1,2.5,0.0
6486,718,357,1,2.643728584051132,-10.870389527736755
6487,711,354,1,2.4903031289577484,58.17816215303655
6488,0,0,0,-inf,-inf
6489,0,0,0,-inf,-inf
6490,0,0,0,-inf,-inf
6491,0,0,0,-inf,-inf
6492,0,0,0,-inf,-inf
6493,0,0,0,-inf,-inf
6494,0,0,0,-inf,-inf
6495,517,500,1,0.0,0.0
6496,0,0,0,-inf,-inf
6497,0,0,0,-inf,-inf
6498,767,327,1,2.682921886444092,16.94650166121112
6499,772,330,1,2.474873900413513,-45.000000001091834
6500,774,331,1,2.5,90.0
6501,776,340,1,0.5,0.0
6502,777,327,1,0.0,0.0
6503,783,320,1,2.282986156642437,-77.17949708776496
6504,857,368,1,0.5,90.0
6505,855,374,1,2.495987147092819,-40.11666030164979
6506,855,379,1,2.914944589138031,32.05760487662794
6507,571,333,1,3.030966632068157,1.8656984996383765
6508,565,333,1,2.077193923294544,-85.16332228379825
6509,557,331,1,3.022399924695492,-3.0577517831395493
6510,792,305,1,3.0385503247380257,6.9901452879398835
6511,785,303,1,2.914320021867752,-29.35019933192537
6512,779,300,1,2.8254884481430054,42.388026201903585
6513,774,298,1,2.9154761135578156,-59.03624346842956
6514,769,298,1,2.636432468891144,-33.52295672934172
6515,763,298,1,2.909295380115509,-55.30484646757913
6516,760,298,1,3.1452829837799072,-12.492162334036278
6517,788,298,1,5.49977445602417,-0.5192502186338152
6518,743,303,1,2.914320021867752,-29.35019933158191
